"Org_Name","Org_Cat_Description","Catorg_ID","Typorg_ID","Org_ID","A_Infotype","X_index","X_parent_index","Need","Value"
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"CC4_CSS_GC_TERRAIN",
"French civil protection directorate","",18,183,1831,23,44,-1,"CC4_CSS_GC_TERRAIN",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"CC4_CSS_GC_TERRAIN",
"OCHA","",15,152,1521,23,46,-1,"CC4_CSS_GC_TERRAIN",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"CC4_CSS_GC_TERRAIN",
"OCHA","",15,152,1521,23,48,-1,"CC4_CSS_GC_TERRAIN",
"FAO","",15,152,1522,23,49,-1,"CC4_CSS_GC_TERRAIN",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"CC4_CSS_GC_TERRAIN",
"Rescue South Africa","",16,162,1621,23,51,-1,"CC4_CSS_GC_TERRAIN",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"CC4_CSS_GC_TERRAIN","1"
"U.S. Department of Defense","",14,143,1433,23,53,-1,"CC4_CSS_GC_TERRAIN",
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"CC4_CSS_GC_TERRAIN",
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"CC4_CSS_GC_TERRAIN","1"
"UNOCHA","",15,152,1521,23,56,-1,"CC4_CSS_GC_TERRAIN",
"ocha","",15,152,1521,21,57,-1,"CC4_CSS_GC_TERRAIN",
"OCHA","",15,152,1521,23,58,-1,"CC4_CSS_GC_TERRAIN",
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"CC4_CSS_GC_TERRAIN",
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"CC4_CSS_GC_TERRAIN","1"
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"CC4_CSS_GC_TERRAIN",
"Not Defined","",15,152,1521,21,62,-1,"CC4_CSS_GC_TERRAIN","1"
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"CC4_CSS_GC_TERRAIN",
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"CC4_CSS_GC_TERRAIN",
"OCHA Rolac","",15,152,1521,23,65,-1,"CC4_CSS_GC_TERRAIN",
"Nus / ihp","",18,183,1834,22,66,-1,"CC4_CSS_GC_TERRAIN",
"OCHA","",15,152,1521,23,67,-1,"CC4_CSS_GC_TERRAIN",
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"CC4_CSS_GC_TERRAIN",
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"CC4_CSS_GC_TERRAIN",
"@Fire","",,,,21,70,-1,"CC4_CSS_GC_TERRAIN",
"THW","",15,153,,21,71,-1,"CC4_CSS_GC_TERRAIN",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"CC4_CSS_GC_TERRAIN","1"
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"CC4_CSS_GC_TERRAIN",
"Hellenic Fire Service","",18,183,1831,21,74,-1,"CC4_CSS_GC_TERRAIN",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"CC4_CSS_GC_TERRAIN",
"MERCY Malaysia","",16,162,1622,21,76,-1,"CC4_CSS_GC_TERRAIN","1"
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"CC4_CSS_GC_TERRAIN",
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"CC4_CSS_GC_TERRAIN",
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"CC4_CSS_GC_TERRAIN",
"European Commission (ECHO)","",11,112,1122,21,80,-1,"CC4_CSS_GC_TERRAIN","1"
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"CC4_CSS_GC_TERRAIN",
"INTERSOS","",16,162,1623,21,82,-1,"CC4_CSS_GC_TERRAIN","1"
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"CC4_CSS_GC_TERRAIN","1"
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"CC4_CSS_GC_TERRAIN",
"OCHA/UNEP","",15,152,1521,23,85,-1,"CC4_CSS_GC_TERRAIN",
"Bomberos Quito","",18,,,21,86,-1,"CC4_CSS_GC_TERRAIN","1"
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"CC4_CSS_GC_TERRAIN","0"
"Civile protection","",18,183,1831,21,88,-1,"CC4_CSS_GC_TERRAIN",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"CC4_CSS_GC_TERRAIN",
"Civil protection Belgium","",15,153,,21,90,-1,"CC4_CSS_GC_TERRAIN","0"
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"CC4_CSS_GC_TERRAIN","1"
"SDC (GIAR)","",11,112,1121,23,92,-1,"CC4_CSS_GC_TERRAIN",
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"CC4_CSS_GC_TERRAIN",
"UK ISAR","",18,183,1831,21,94,-1,"CC4_CSS_GC_TERRAIN","1"
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"CC4_CSS_GC_TERRAIN",
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"CC4_CSS_GC_TERRAIN",
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"CC4_CSS_GC_TERRAIN","1"
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"CC4_CSS_GC_TERRAIN","1"
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"CC4_CSS_GC_TERRAIN",
"Team Rubicon UK","",16,162,1621,21,100,-1,"CC4_CSS_GC_TERRAIN","1"
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"CC4_CSS_GC_TERRAIN",
"Not Defined","",13,,,23,102,-1,"CC4_CSS_GC_TERRAIN",
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"CC4_CSS_GC_TERRAIN",
"Humanity Road","",16,162,1621,23,104,-1,"CC4_CSS_GC_TERRAIN",
"UNEP","",15,152,1521,23,105,-1,"CC4_CSS_GC_TERRAIN",
"Not Defined","",16,162,1621,21,106,-1,"CC4_CSS_GC_TERRAIN","1"
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"CC4_CSS_GC_TERRAIN",
"IFRC","",15,151,1512,21,108,-1,"CC4_CSS_GC_TERRAIN","1"
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"CC4_CSS_GC_TERRAIN","1"
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"CC4_CSS_GC_TERRAIN",
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"CC4_CSS_GC_TERRAIN",
"Not Defined","",,,,23,112,-1,"CC4_CSS_GC_TERRAIN",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"CC4_CSS_GC_TERRAIN",
"Not Defined","",15,153,,23,114,-1,"CC4_CSS_GC_TERRAIN",
"WFP","",15,152,1522,21,1,-1,"CC4_CSS_GC_CLIMATE",
"THW Germany","",18,183,1834,21,9,-1,"CC4_CSS_GC_CLIMATE",
"WFP","",15,152,1522,21,10,-1,"CC4_CSS_GC_CLIMATE","1"
"OCHA","",15,152,1521,21,15,-1,"CC4_CSS_GC_CLIMATE","1"
"European Commission Joint Research Centre","",18,182,,22,16,-1,"CC4_CSS_GC_CLIMATE",
"OCHA","",15,,,21,17,-1,"CC4_CSS_GC_CLIMATE",
"WIPO security","UN agency",15,152,1522,23,18,-1,"CC4_CSS_GC_CLIMATE",
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"CC4_CSS_GC_CLIMATE",
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"CC4_CSS_GC_CLIMATE","1"
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"CC4_CSS_GC_CLIMATE",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"CC4_CSS_GC_CLIMATE","0"
"UNDP","",15,152,1522,23,23,-1,"CC4_CSS_GC_CLIMATE",
"Deutsche Post DHL Group","",12,121,,23,24,-1,"CC4_CSS_GC_CLIMATE",
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"CC4_CSS_GC_CLIMATE",
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"CC4_CSS_GC_CLIMATE",
"Ericsson Response","",12,121,,23,27,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",15,152,1522,22,28,-1,"CC4_CSS_GC_CLIMATE",
"FAO","",15,152,1522,23,29,-1,"CC4_CSS_GC_CLIMATE",
"UNDAC","",15,152,1522,22,30,-1,"CC4_CSS_GC_CLIMATE",
"Google","",12,121,,23,31,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",15,152,1522,23,32,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",12,121,,21,33,-1,"CC4_CSS_GC_CLIMATE","1"
"Not Defined","",11,112,1121,21,34,-1,"CC4_CSS_GC_CLIMATE","1"
"OCHA","",15,152,1521,,35,-1,"CC4_CSS_GC_CLIMATE",
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"CC4_CSS_GC_CLIMATE",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"CC4_CSS_GC_CLIMATE",
"CANADEM","",16,162,1621,21,38,-1,"CC4_CSS_GC_CLIMATE",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"CC4_CSS_GC_CLIMATE",
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"CC4_CSS_GC_CLIMATE",
"OCHA FCSS","",15,152,1521,23,41,-1,"CC4_CSS_GC_CLIMATE",
"UNOCHA","",15,152,1521,23,42,-1,"CC4_CSS_GC_CLIMATE",
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"CC4_CSS_GC_CLIMATE",
"French civil protection directorate","",18,183,1831,23,44,-1,"CC4_CSS_GC_CLIMATE",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"CC4_CSS_GC_CLIMATE",
"OCHA","",15,152,1521,23,46,-1,"CC4_CSS_GC_CLIMATE",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"CC4_CSS_GC_CLIMATE",
"OCHA","",15,152,1521,23,48,-1,"CC4_CSS_GC_CLIMATE",
"FAO","",15,152,1522,23,49,-1,"CC4_CSS_GC_CLIMATE",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"CC4_CSS_GC_CLIMATE",
"Rescue South Africa","",16,162,1621,23,51,-1,"CC4_CSS_GC_CLIMATE",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"CC4_CSS_GC_CLIMATE","1"
"U.S. Department of Defense","",14,143,1433,23,53,-1,"CC4_CSS_GC_CLIMATE",
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"CC4_CSS_GC_CLIMATE",
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"CC4_CSS_GC_CLIMATE","1"
"UNOCHA","",15,152,1521,23,56,-1,"CC4_CSS_GC_CLIMATE",
"ocha","",15,152,1521,21,57,-1,"CC4_CSS_GC_CLIMATE",
"OCHA","",15,152,1521,23,58,-1,"CC4_CSS_GC_CLIMATE",
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"CC4_CSS_GC_CLIMATE",
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"CC4_CSS_GC_CLIMATE","1"
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",15,152,1521,21,62,-1,"CC4_CSS_GC_CLIMATE","1"
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"CC4_CSS_GC_CLIMATE",
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"CC4_CSS_GC_CLIMATE",
"OCHA Rolac","",15,152,1521,23,65,-1,"CC4_CSS_GC_CLIMATE",
"Nus / ihp","",18,183,1834,22,66,-1,"CC4_CSS_GC_CLIMATE",
"OCHA","",15,152,1521,23,67,-1,"CC4_CSS_GC_CLIMATE",
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"CC4_CSS_GC_CLIMATE",
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"CC4_CSS_GC_CLIMATE",
"@Fire","",,,,21,70,-1,"CC4_CSS_GC_CLIMATE",
"THW","",15,153,,21,71,-1,"CC4_CSS_GC_CLIMATE",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"CC4_CSS_GC_CLIMATE","1"
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"CC4_CSS_GC_CLIMATE",
"Hellenic Fire Service","",18,183,1831,21,74,-1,"CC4_CSS_GC_CLIMATE",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"CC4_CSS_GC_CLIMATE",
"MERCY Malaysia","",16,162,1622,21,76,-1,"CC4_CSS_GC_CLIMATE","1"
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"CC4_CSS_GC_CLIMATE",
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"CC4_CSS_GC_CLIMATE",
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"CC4_CSS_GC_CLIMATE",
"European Commission (ECHO)","",11,112,1122,21,80,-1,"CC4_CSS_GC_CLIMATE","1"
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"CC4_CSS_GC_CLIMATE",
"INTERSOS","",16,162,1623,21,82,-1,"CC4_CSS_GC_CLIMATE","1"
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"CC4_CSS_GC_CLIMATE","1"
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"CC4_CSS_GC_CLIMATE",
"OCHA/UNEP","",15,152,1521,23,85,-1,"CC4_CSS_GC_CLIMATE",
"Bomberos Quito","",18,,,21,86,-1,"CC4_CSS_GC_CLIMATE","1"
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"CC4_CSS_GC_CLIMATE","1"
"Civile protection","",18,183,1831,21,88,-1,"CC4_CSS_GC_CLIMATE",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"CC4_CSS_GC_CLIMATE",
"Civil protection Belgium","",15,153,,21,90,-1,"CC4_CSS_GC_CLIMATE","1"
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"CC4_CSS_GC_CLIMATE","1"
"SDC (GIAR)","",11,112,1121,23,92,-1,"CC4_CSS_GC_CLIMATE",
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"CC4_CSS_GC_CLIMATE",
"UK ISAR","",18,183,1831,21,94,-1,"CC4_CSS_GC_CLIMATE","1"
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"CC4_CSS_GC_CLIMATE",
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"CC4_CSS_GC_CLIMATE",
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"CC4_CSS_GC_CLIMATE","1"
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"CC4_CSS_GC_CLIMATE","1"
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"CC4_CSS_GC_CLIMATE",
"Team Rubicon UK","",16,162,1621,21,100,-1,"CC4_CSS_GC_CLIMATE","1"
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",13,,,23,102,-1,"CC4_CSS_GC_CLIMATE",
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"CC4_CSS_GC_CLIMATE",
"Humanity Road","",16,162,1621,23,104,-1,"CC4_CSS_GC_CLIMATE",
"UNEP","",15,152,1521,23,105,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",16,162,1621,21,106,-1,"CC4_CSS_GC_CLIMATE","1"
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"CC4_CSS_GC_CLIMATE",
"IFRC","",15,151,1512,21,108,-1,"CC4_CSS_GC_CLIMATE","1"
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"CC4_CSS_GC_CLIMATE","0"
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"CC4_CSS_GC_CLIMATE",
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",,,,23,112,-1,"CC4_CSS_GC_CLIMATE",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"CC4_CSS_GC_CLIMATE",
"Not Defined","",15,153,,23,114,-1,"CC4_CSS_GC_CLIMATE",
"WFP","",15,152,1522,21,1,-1,"CC4_CSS_PP_POPDENSITY",
"THW Germany","",18,183,1834,21,9,-1,"CC4_CSS_PP_POPDENSITY",
"WFP","",15,152,1522,21,10,-1,"CC4_CSS_PP_POPDENSITY","1"
"OCHA","",15,152,1521,21,15,-1,"CC4_CSS_PP_POPDENSITY","1"
"European Commission Joint Research Centre","",18,182,,22,16,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA","",15,,,21,17,-1,"CC4_CSS_PP_POPDENSITY","1"
"WIPO security","UN agency",15,152,1522,23,18,-1,"CC4_CSS_PP_POPDENSITY",
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"CC4_CSS_PP_POPDENSITY",
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"CC4_CSS_PP_POPDENSITY","1"
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"CC4_CSS_PP_POPDENSITY",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"CC4_CSS_PP_POPDENSITY","1"
"UNDP","",15,152,1522,23,23,-1,"CC4_CSS_PP_POPDENSITY",
"Deutsche Post DHL Group","",12,121,,23,24,-1,"CC4_CSS_PP_POPDENSITY",
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"CC4_CSS_PP_POPDENSITY",
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"CC4_CSS_PP_POPDENSITY",
"Ericsson Response","",12,121,,23,27,-1,"CC4_CSS_PP_POPDENSITY",
"Not Defined","",15,152,1522,22,28,-1,"CC4_CSS_PP_POPDENSITY",
"FAO","",15,152,1522,23,29,-1,"CC4_CSS_PP_POPDENSITY",
"UNDAC","",15,152,1522,22,30,-1,"CC4_CSS_PP_POPDENSITY",
"Google","",12,121,,23,31,-1,"CC4_CSS_PP_POPDENSITY",
"Not Defined","",15,152,1522,23,32,-1,"CC4_CSS_PP_POPDENSITY",
"Not Defined","",12,121,,21,33,-1,"CC4_CSS_PP_POPDENSITY","0"
"Not Defined","",11,112,1121,21,34,-1,"CC4_CSS_PP_POPDENSITY","1"
"OCHA","",15,152,1521,,35,-1,"CC4_CSS_PP_POPDENSITY",
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"CC4_CSS_PP_POPDENSITY",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"CC4_CSS_PP_POPDENSITY",
"CANADEM","",16,162,1621,21,38,-1,"CC4_CSS_PP_POPDENSITY",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"CC4_CSS_PP_POPDENSITY",
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA FCSS","",15,152,1521,23,41,-1,"CC4_CSS_PP_POPDENSITY",
"UNOCHA","",15,152,1521,23,42,-1,"CC4_CSS_PP_POPDENSITY",
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"CC4_CSS_PP_POPDENSITY",
"French civil protection directorate","",18,183,1831,23,44,-1,"CC4_CSS_PP_POPDENSITY",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA","",15,152,1521,23,46,-1,"CC4_CSS_PP_POPDENSITY",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA","",15,152,1521,23,48,-1,"CC4_CSS_PP_POPDENSITY",
"FAO","",15,152,1522,23,49,-1,"CC4_CSS_PP_POPDENSITY",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"CC4_CSS_PP_POPDENSITY",
"Rescue South Africa","",16,162,1621,23,51,-1,"CC4_CSS_PP_POPDENSITY",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"CC4_CSS_PP_POPDENSITY",
"U.S. Department of Defense","",14,143,1433,23,53,-1,"CC4_CSS_PP_POPDENSITY",
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"CC4_CSS_PP_POPDENSITY",
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"CC4_CSS_PP_POPDENSITY","1"
"UNOCHA","",15,152,1521,23,56,-1,"CC4_CSS_PP_POPDENSITY",
"ocha","",15,152,1521,21,57,-1,"CC4_CSS_PP_POPDENSITY","0"
"OCHA","",15,152,1521,23,58,-1,"CC4_CSS_PP_POPDENSITY",
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"CC4_CSS_PP_POPDENSITY",
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"CC4_CSS_PP_POPDENSITY",
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"CC4_CSS_PP_POPDENSITY",
"Not Defined","",15,152,1521,21,62,-1,"CC4_CSS_PP_POPDENSITY","1"
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"CC4_CSS_PP_POPDENSITY",
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA Rolac","",15,152,1521,23,65,-1,"CC4_CSS_PP_POPDENSITY",
"Nus / ihp","",18,183,1834,22,66,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA","",15,152,1521,23,67,-1,"CC4_CSS_PP_POPDENSITY",
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"CC4_CSS_PP_POPDENSITY",
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"CC4_CSS_PP_POPDENSITY",
"@Fire","",,,,21,70,-1,"CC4_CSS_PP_POPDENSITY",
"THW","",15,153,,21,71,-1,"CC4_CSS_PP_POPDENSITY",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"CC4_CSS_PP_POPDENSITY",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"CC4_CSS_PP_POPDENSITY",
"Hellenic Fire Service","",18,183,1831,21,74,-1,"CC4_CSS_PP_POPDENSITY","1"
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"CC4_CSS_PP_POPDENSITY",
"MERCY Malaysia","",16,162,1622,21,76,-1,"CC4_CSS_PP_POPDENSITY","1"
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"CC4_CSS_PP_POPDENSITY",
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"CC4_CSS_PP_POPDENSITY",
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"CC4_CSS_PP_POPDENSITY",
"European Commission (ECHO)","",11,112,1122,21,80,-1,"CC4_CSS_PP_POPDENSITY","1"
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"CC4_CSS_PP_POPDENSITY",
"INTERSOS","",16,162,1623,21,82,-1,"CC4_CSS_PP_POPDENSITY","1"
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"CC4_CSS_PP_POPDENSITY","1"
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"CC4_CSS_PP_POPDENSITY",
"OCHA/UNEP","",15,152,1521,23,85,-1,"CC4_CSS_PP_POPDENSITY",
"Bomberos Quito","",18,,,21,86,-1,"CC4_CSS_PP_POPDENSITY","1"
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"CC4_CSS_PP_POPDENSITY","1"
"Civile protection","",18,183,1831,21,88,-1,"CC4_CSS_PP_POPDENSITY",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"CC4_CSS_PP_POPDENSITY",
"Civil protection Belgium","",15,153,,21,90,-1,"CC4_CSS_PP_POPDENSITY","1"
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"CC4_CSS_PP_POPDENSITY",
"SDC (GIAR)","",11,112,1121,23,92,-1,"CC4_CSS_PP_POPDENSITY",
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"CC4_CSS_PP_POPDENSITY",
"UK ISAR","",18,183,1831,21,94,-1,"CC4_CSS_PP_POPDENSITY","1"
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"CC4_CSS_PP_POPDENSITY",
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"CC4_CSS_PP_POPDENSITY",
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"CC4_CSS_PP_POPDENSITY","1"
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"CC4_CSS_PP_POPDENSITY","1"
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"CC4_CSS_PP_POPDENSITY",
"Team Rubicon UK","",16,162,1621,21,100,-1,"CC4_CSS_PP_POPDENSITY","1"
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"CC4_CSS_PP_POPDENSITY",
